IES,IES_ID,project_ID,loop_ID,loop_play_URL,track,loop_name,duration,is_adjusted,base_song_title,artist,music_genre,song_preview_url,song_cover_url,youtube_url,video_cover_url,gender
Escola Pepa Colomer,1,1,8_2,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/77e6abac-8976-45fb-a7d6-7a7d75b94049,Voz 2,ivanchu coco chanel,"7,14",TRUE,Coco Chanel,Eladio Carrión & Bad Bunny,Latino,https://www.shazam.com/es-es/track/660422730/coco-chanel,https://is3-ssl.mzstatic.com/image/thumb/Music116/v4/2d/59/b6/2d59b6d2-bd1a-474c-1ee6-09099dce30d6/197188331313.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=j1VVY2sEdC0&pp=ygUnRWxhZGlvIENhcnJpw7NuICYgQmFkIEJ1bm55LENvY28gQ2hhbmVs,https://i.ytimg.com/vi/j1VVY2sEdC0/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBm_t3ZfZ3edppUH9LZtyJnqZcIvA,m
Ribera Baixa ,3,3,2_7,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/e1b4d64f-1c6f-4f9c-b46f-d9fae5d4908d,ritmo 2,izak triste verano,"2,77",FALSE,"Triste Verano, Eladio Carrión & Anuel AA",Eladio Carrión & Anuel AA,Música latina,https://www.shazam.com/track/663135547/triste-verano,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d3/85/9a/d3859a92-583b-00ad-93be-29d4b22136c9/197188631642.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=SQymtMNE9BU&pp=ygVERWxhZGlvIENhcnJpw7NuICYgQW51ZWwgQUEsVHJpc3RlIFZlcmFubywgRWxhZGlvIENhcnJpw7NuICYgQW51ZWwgQUE%3D,https://i.ytimg.com/vi/SQymtMNE9BU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCrEh7EUbOIXA8vVK_LnXvIOp3N7g,m
Baldiri Guilera,5,5,1_6,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/85a97e58-c659-48f3-8bcd-ae542ea8cb7c,ritmo 1,Izan merci les blues,"4,44",FALSE,Merci les bleus,KABONGO DJ X VEGEDREAM,Futbol,https://www.shazam.com/es-es/track/647441482/merci-les-bleus,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/c7/33/f3/c733f394-2fac-6de9-423c-28d34128150a/cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=CIvp3DrIAlk&pp=ygUmS0FCT05HTyBESiBYIFZFR0VEUkVBTSxNZXJjaSBsZXMgYmxldXM%3D,https://i.ytimg.com/vi/CIvp3DrIAlk/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYUiBeKGUwDw==&rs=AOn4CLBcEL-nD2w4JQjO0BikOZS4wIFbiw,m
Institut el Prat,2,2,8_2,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/276513ed-b9de-49c9-8729-5b0cb4584e7f,voz 2,izan torres,"3,81",FALSE,"Acapella (feat. Bryant Myers, El Alfa, Jon Z, Myke Towers & Almighty), Bryant Myers",Bryant Myers,Reggae,https://www.shazam.com/track/467361730/acapella-feat-bryant-myers-el-alfa-jon-z-myke-towers,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/fd/04/f0/fd04f09d-7335-6984-33de-9bcaec6ceb5e/634164183523.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=qmBi-pr2MqA&pp=ygVgQnJ5YW50IE15ZXJzLEFjYXBlbGxhIChmZWF0LiBCcnlhbnQgTXllcnMsIEVsIEFsZmEsIEpvbiBaLCBNeWtlIFRvd2VycyAmIEFsbWlnaHR5KSwgQnJ5YW50IE15ZXJz,https://i.ytimg.com/vi/qmBi-pr2MqA/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDoGFJmPjBquELhK1pvwF_rc-fGwg,m
Escola Pepa Colomer,1,1,2_3,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/b9dd4dd2-d183-4065-b1a4-201fd5542691,Ritmo 2,james singuapur,"4,25",FALSE,"Singapur, El Alfa & Chael Produciendo",El Alfa & Chael Produciendo,Música latina,https://www.shazam.com/track/512304684/singapur,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/99/f7/a1/99f7a182-2a70-bc38-b104-e5003bd1958c/195079510656.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=RCufThTuB3M&pp=ygVBRWwgQWxmYSAmIENoYWVsIFByb2R1Y2llbmRvLFNpbmdhcHVyLCBFbCBBbGZhICYgQ2hhZWwgUHJvZHVjaWVuZG8%3D,https://i.ytimg.com/vi/RCufThTuB3M/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDf7JfeYJcrfgzL1Zh77M-GhZdJmw,m
Institut el Prat,2,2,8_7,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/31ef1869-1e72-4ac3-bf7b-5bb7a265e5fa,voz 2,jan  soldado y profeta,"3,49",FALSE,"Soldado y Profeta (feat. Ozuna, Almighty, Kendo & Ñengo Flow)",Anuel AA,Latino,https://www.shazam.com/es-es/track/312902167/soldado-y-profeta-feat-ozuna-almighty-kendo-%25C3%25B1engo-flow,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/1f/93/51/1f93510f-d8f7-e548-ac03-6133f6df7395/050742352776_cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=htmUyizijP4&pp=ygVHQW51ZWwgQUEsU29sZGFkbyB5IFByb2ZldGEgKGZlYXQuIE96dW5hLCBBbG1pZ2h0eSwgS2VuZG8gJiDDkWVuZ28gRmxvdyk%3D,https://i.ytimg.com/vi/htmUyizijP4/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDhg4QSaO9mY5GATKWlZAvfRo8o8g,m
Ribera Baixa ,3,3,2_4,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/2841d68c-ad00-4dc7-a8b1-5dcc3bea2b16,ritmo 2,javi Bike,"4,57",FALSE,"Bike, Tanger",Tanger,Dubstep,https://www.shazam.com/track/650906078/bike,https://is5-ssl.mzstatic.com/image/thumb/Music123/v4/0e/32/b0/0e32b005-72b9-d1bc-7225-3eb96244df55/artwork.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=6v98TpTscaw&pp=ygUTVGFuZ2VyLEJpa2UsIFRhbmdlcg%3D%3D,https://i.ytimg.com/vi/6v98TpTscaw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDvnKvrkTd8BFRzsJEOJQf2g61KSg,m
Institut el Prat,2,2,1_4,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/fc3bbfb3-1db1-4307-877d-a0745be97758,Ritmo 1,javi chulo,"2,39",FALSE,"Broken Ties (The Whistlers Remix), David Whistle",David Whistle,Dance,https://www.shazam.com/track/463659438/broken-ties-the-whistlers-remix,https://is5-ssl.mzstatic.com/image/thumb/Music114/v4/52/85/69/5285697e-d9dc-1644-a1b9-bdb679474813/4061798239436.png/400x400cc.jpg,https://www.youtube.com//watch?v=nzlx8DjL8qE&pp=ygU-RGF2aWQgV2hpc3RsZSxCcm9rZW4gVGllcyAoVGhlIFdoaXN0bGVycyBSZW1peCksIERhdmlkIFdoaXN0bGU%3D,https://i.ytimg.com/vi/nzlx8DjL8qE/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBc8rtvlORFLhzLeC1v_784YZczvA,m
Baldiri Guilera,5,6,6_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/55673fba-9c3d-4f78-8718-ff084c8a632a,voz 1,Javi remenber the time  Michael Jackson,"8,84",FALSE,"Remember the Time (12"" Main Mix), Michael Jackson",Michael Jackson,Pop,https://www.shazam.com/track/10084859/remember-the-time-12-main-mix,https://is2-ssl.mzstatic.com/image/thumb/Music/de/b3/1d/mzi.cedwrrgj.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=8v7_Kz1t0Q8&pp=ygVBTWljaGFlbCBKYWNrc29uLFJlbWVtYmVyIHRoZSBUaW1lICgxMiIgTWFpbiBNaXgpLCBNaWNoYWVsIEphY2tzb24%3D,https://i.ytimg.com/vi/8v7_Kz1t0Q8/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAsjXrd9sKhbETuUAEz-jfJOhqr0Q,m
Escola Pepa Colomer,1,1,7_4,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/ad01f7d5-da72-4e92-bbf8-2e9eed05460b,Voz 1,jenny _esclava 1,"4,01",TRUE,"Esclava (feat. Anonimus, Anuel AA & Almighty) [Remix]",Brian Ma,Latino,https://www.shazam.com/es-es/track/284034781/esclava-feat-anonimus-anuel-aa-almighty-remix,https://is2-ssl.mzstatic.com/image/thumb/Music126/v4/bd/dc/74/bddc74a8-49e5-6fc9-e881-bc5e43ac5712/b318391b-cb0e-4162-9d8e-c87862fb877f.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=wohwc9MQt6A&pp=ygU-QnJpYW4gTWEsRXNjbGF2YSAoZmVhdC4gQW5vbmltdXMsIEFudWVsIEFBICYgQWxtaWdodHkpIFtSZW1peF0%3D,https://i.ytimg.com/vi/wohwc9MQt6A/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBQ5i8FTRPNt7yty9I9_p6CImozfg,f
Escola El Prat,4,4,8_1,https://app.antropoloops.com/teatrelartesa/ffc32e5e-c2fa-44a6-bc08-84d940959e2d/clips/e1bffa15-76f5-45fe-b722-a47d162e8a6d,I. Escola El Prat / 3,jesus josue rarujo,"6,15",FALSE,"Que se enterasen, Josue Rarujo",Josue Rarujo,Cantautores,https://www.shazam.com/track/652614902/que-se-enterasen,https://is3-ssl.mzstatic.com/image/thumb/Music126/v4/80/9e/46/809e46b3-d9c9-1340-4052-db3322d00b19/artwork.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=DdkjkT2ErVA&pp=ygUrSm9zdWUgUmFydWpvLFF1ZSBzZSBlbnRlcmFzZW4sIEpvc3VlIFJhcnVqbw%3D%3D,https://i.ytimg.com/vi/DdkjkT2ErVA/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBVKEUwDw==&rs=AOn4CLAcJ2g12_QxIa90naJs5Mw3YI3GEg,m
Baldiri Guilera,5,6,4_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/57e6778c-0c15-4bd4-aa24-14febf8dc6e3,melodia 2,Jesus zaid iker como el agua,"3,01",FALSE,"Como El Agua, Camarón de la Isla, Paco de Lucía, Tomatito & Pepe De Lucía","Camarón de la Isla, Paco de Lucía, Tomatito & Pepe De Lucía",Flamenco,https://www.shazam.com/track/55169023/como-el-agua,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/b6/10/ae/b610ae63-61dd-7a00-a10a-535d972be680/00602547375872.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=3KZyy8Oc1QA&pp=ygWLAUNhbWFyw7NuIGRlIGxhIElzbGEsIFBhY28gZGUgTHVjw61hLCBUb21hdGl0byAmIFBlcGUgRGUgTHVjw61hLENvbW8gRWwgQWd1YSwgQ2FtYXLDs24gZGUgbGEgSXNsYSwgUGFjbyBkZSBMdWPDrWEsIFRvbWF0aXRvICYgUGVwZSBEZSBMdWPDrWE%3D,https://i.ytimg.com/vi/3KZyy8Oc1QA/hqdefault.jpg?sqp=-oaymwEjCOADEI4CSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD9tMqsr_UmwF2Sh3wD3AXyp-gH3A,m
Escola Pepa Colomer,1,1,1_1,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/b0aa5f7c-e233-4bf9-b0e8-de74014be6a4,Ritmo 1,Jiahui Believer,"1,91",FALSE,Believer,Sherise,Rock,https://lis.tn/eYqHcA,https://e-cdns-images.dzcdn.net/images/cover/1bed0ba9d9300fb281eef1da2f30424c/250x250-000000-80-0-0.jpg,https://www.youtube.com//watch?v=Xrd4p6C6n4o&pp=ygUQU2hlcmlzZSxCZWxpZXZlcg%3D%3D,https://i.ytimg.com/vi/Xrd4p6C6n4o/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDCNVy_dGu6PgdNg_DBHQscoXU9YA,f
Baldiri Guilera,5,6,2_8,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/e4821921-faca-4838-a0ec-e1df85a01f1e,ritmo 2,Jingmi Les nits,"7,6",FALSE,"Les Nits No Moren Mai, Doctor Prats",Doctor Prats,Pop,https://www.shazam.com/track/335110650/les-nits-no-moren-mai,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/69/69/1d/69691d5f-6db9-e3da-9502-4774d9a66880/8436574810011.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=1kkXm_wqRbc&pp=ygUwRG9jdG9yIFByYXRzLExlcyBOaXRzIE5vIE1vcmVuIE1haSwgRG9jdG9yIFByYXRz,https://i.ytimg.com/vi/1kkXm_wqRbc/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBzjYrZnXQ0oxQkuJpHQXem7_f3Cw,f
Escola Pepa Colomer,1,1,3_1,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/d614810d-9b98-49a8-8980-9348105959ce,Melodía 1,jisell dos1,"3,98",FALSE,"De las 2 (feat. Bad Bunny & Arcángel), Trap Capos & Noriel",Trap Capos & Noriel,Urbano latino,https://www.shazam.com/track/412954216/de-las-2-feat-bad-bunny-arc%C3%A1ngel,https://is4-ssl.mzstatic.com/image/thumb/Music125/v4/0a/67/04/0a67048c-bac7-9b5f-4f70-5a45e9c8d9fa/886447029350.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=rAbMh1TXBHs&pp=ygVPVHJhcCBDYXBvcyAmIE5vcmllbCxEZSBsYXMgMiAoZmVhdC4gQmFkIEJ1bm55ICYgQXJjw6FuZ2VsKSwgVHJhcCBDYXBvcyAmIE5vcmllbA%3D%3D,https://i.ytimg.com/vi/rAbMh1TXBHs/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAm4Olpq7twjf-xwz5jXzA4JkkZew,f
Ribera Baixa ,3,3,1_6,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/13459bc9-3847-4420-884e-b20ae784c51c,ritmo 1,Joan Elton Jhon,"5,44",FALSE,"I'm Still Standing, Elton John",Elton John,Pop,https://www.shazam.com/track/42810750/im-still-standing,https://is2-ssl.mzstatic.com/image/thumb/Music125/v4/e4/a6/c4/e4a6c4d9-5061-0455-b94b-50e228d91968/06UMGIM49712.rgb.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=ZHwVBirqD2s&pp=ygUpRWx0b24gSm9obixJJ20gU3RpbGwgU3RhbmRpbmcsIEVsdG9uIEpvaG4%3D,https://i.ytimg.com/vi/ZHwVBirqD2s/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD3ktmTlAp92gJ9_sISl_Z8Qo8q3g,m
Baldiri Guilera,5,6,2_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/f3d65294-7df6-452e-ade4-c17df9857213,ritmo 2,joana sin señal,"4,05",FALSE,"SIN SEÑAL, Quevedo & Ovy On the Drums",Quevedo & Ovy On the Drums,Hip-Hop,https://www.shazam.com/track/620306409/sin-se%C3%B1al,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/a2/97/55/a2975589-3fdd-ea7f-afe3-a012cb99961b/197338933862.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=qKAl9Z94DOo&pp=ygVBUXVldmVkbyAmIE92eSBPbiB0aGUgRHJ1bXMsU0lOIFNFw5FBTCwgUXVldmVkbyAmIE92eSBPbiB0aGUgRHJ1bXM%3D,https://i.ytimg.com/vi/qKAl9Z94DOo/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLA3E4q9wGQVPqUYzFFXRL50FCkTow,f
Ribera Baixa ,3,3,2_1,https://app.antropoloops.com/teatrelartesa/15576ab7-6f43-48a4-a7b6-e92c2e3aba4e/clips/669c8d26-86b9-4de6-ad61-98c92a1253bc,ritmo 2,Joel anuel tu no lo amas,"7,37",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=YmThOnFXM0E&pp=ygUhQW51ZWwgQUEsVMO6IE5vIExvIEFtYXMsIEFudWVsIEFB,https://i.ytimg.com/vi/YmThOnFXM0E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDsHpIplr1npI3o0-tzCEn-MlWGVA,m
Baldiri Guilera,5,5,4_5,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/274d9eec-f333-4697-9423-a46797a960f9,melodia 2,Johan pablo escobar,"3,69",FALSE,"SaxoSuelta Oriente Tribe (feat. Darek Sotelo), Dj Esli",Dj Esli,Dance,https://www.shazam.com/track/455583115/saxosuelta-oriente-tribe-feat-darek-sotelo,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/46/42/f0/4642f061-4a56-a410-ff36-d0486206436d/886448072683.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=Xwta9ByVGoU&pp=ygU-RGogRXNsaSxTYXhvU3VlbHRhIE9yaWVudGUgVHJpYmUgKGZlYXQuIERhcmVrIFNvdGVsbyksIERqIEVzbGk%3D,https://i.ytimg.com/vi/Xwta9ByVGoU/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDB6OSk0Cp8c6_cvgNjA4UkQG5JFw,m
Escola Pepa Colomer,1,1,4_5,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/f378e8b4-50ca-4505-8668-db7e034eaa3a,Melodía 2,jonatangomez6 como panas,"3,9",TRUE,Como Panas,Bryant Meyers,Urbano latino,https://www.shazam.com/es-es/track/507648638/como-panas,https://is5-ssl.mzstatic.com/image/thumb/Music124/v4/83/15/05/83150557-23d8-bf99-4a12-0a00cf8af3b6/634164240523.png/400x400cc.jpg,https://www.youtube.com//watch?v=J06Kb62MvlI&pp=ygUYQnJ5YW50IE1leWVycyxDb21vIFBhbmFz,https://i.ytimg.com/vi/J06Kb62MvlI/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLAxtD42aWXoviDJ8NWZXR2YmWQR7g,m
Escola Pepa Colomer,1,1,7_1,https://app.antropoloops.com/teatrelartesa/55600d9e-2392-4f3b-9ce7-c4b0b43a23ab/clips/6b12bb29-436d-4feb-9549-22612affb36a,Voz 1,jonathan jincho,"4,84",FALSE,"34 Amor y Mafia REMIX (feat. El Jincho, Camin, Harry Nach & Pedro Calderon), JC Reyes, Pablo Chill-E & ECKO","JC Reyes, Pablo Chill-E & ECKO",Urbano latino,https://www.shazam.com/track/635087061/34-amor-y-mafia-remix-feat-el-jincho-camin-harry-nach,https://is2-ssl.mzstatic.com/image/thumb/Music112/v4/74/e4/df/74e4df60-442c-bd17-9a3b-6ab31447d23f/190296040139.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=_CV8tY5Bkcw&pp=ygWKAUpDIFJleWVzLCBQYWJsbyBDaGlsbC1FICYgRUNLTywzNCBBbW9yIHkgTWFmaWEgUkVNSVggKGZlYXQuIEVsIEppbmNobywgQ2FtaW4sIEhhcnJ5IE5hY2ggJiBQZWRybyBDYWxkZXJvbiksIEpDIFJleWVzLCBQYWJsbyBDaGlsbC1FICYgRUNLTw%3D%3D,https://i.ytimg.com/vi/_CV8tY5Bkcw/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCdt83L5EYWp42acMUIoHf7cWPKvw,m
Baldiri Guilera,5,5,6_1,https://app.antropoloops.com/teatrelartesa/b8e3d0f4-db9b-4eef-bbaa-5cc66789b973/clips/3d927389-b830-4144-809d-5e1c6a94ced9,voz 1,Jony Morad mama me dice,"3,44",FALSE,"Mamá Me Dice, Morad",Morad,Hip-Hop,https://www.shazam.com/track/601942019/mam%C3%A1-me-dice,https://is2-ssl.mzstatic.com/image/thumb/Music122/v4/94/f6/f6/94f6f669-0e10-da72-bb35-1a66b67cc2a5/196925375832.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=tO7inFFL9ys&pp=ygUaTW9yYWQsTWFtw6EgTWUgRGljZSwgTW9yYWQ%3D,https://i.ytimg.com/vi/tO7inFFL9ys/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYZSBlKGUwDw==&rs=AOn4CLA7J8p7Ae4bGt4aKOYf-ZHqqIFAxQ,m
Institut el Prat,2,2,7_2,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/06f21924-f350-4477-ab37-baf989f2bd52,voz 1,Jordi all of me,"3,54",FALSE,"All of Me, John Legend",John Legend,R&B/Soul,https://www.shazam.com/track/93756764/all-of-me,https://is3-ssl.mzstatic.com/image/thumb/Music125/v4/22/71/b9/2271b906-85b3-06ee-e611-489b91df0b73/886444160742.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=450p7goxZqg&pp=ygUiSm9obiBMZWdlbmQsQWxsIG9mIE1lLCBKb2huIExlZ2VuZA%3D%3D,https://i.ytimg.com/vi/450p7goxZqg/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLBhh5Dc_8AE5M1iq_weLSud3gL-TQ,m
Baldiri Guilera,5,6,7_1,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/71fc2e06-837e-40b9-83ea-68481e184d8e,voz 2,Juanito por los mios,"3,37",FALSE,"Muero por los Míos, Los Yakis",Los Yakis,Flamenco,https://www.shazam.com/track/459539008/muero-por-los-m%C3%ADos,https://is3-ssl.mzstatic.com/image/thumb/Music123/v4/03/e9/41/03e941ea-ee6f-b224-768c-9c3611115728/8436580511438.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=G-TcVD3KNAA&pp=ygUoTG9zIFlha2lzLE11ZXJvIHBvciBsb3MgTcOtb3MsIExvcyBZYWtpcw%3D%3D,https://i.ytimg.com/vi/G-TcVD3KNAA/hq720.jpg?sqp=-oaymwE9COgCEMoBSFryq4qpAy8IARUAAAAAGAElAADIQj0AgKJDeAHwAQH4Af4JgALQBYoCDAgAEAEYSiBWKGUwDw==&rs=AOn4CLDVJ4UoP44cnPVNkeE3cNPVI0AaIA,m
Institut el Prat,2,2,7_7,https://app.antropoloops.com/teatrelartesa/a51a9465-1aab-421c-9448-b74c2e469afe/clips/25ec4224-4787-4292-a00b-a4b49850fd73,voz 1,Juanma TuNoLoAmas,"7,55",FALSE,"Tú No Lo Amas, Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/431104618/t%C3%BA-no-lo-amas,https://is4-ssl.mzstatic.com/image/thumb/Music114/v4/ac/be/a9/acbea99c-c9ac-475b-774e-2fbfaa2aadea/193483488967.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=YmThOnFXM0E&pp=ygUhQW51ZWwgQUEsVMO6IE5vIExvIEFtYXMsIEFudWVsIEFB,https://i.ytimg.com/vi/YmThOnFXM0E/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLDsHpIplr1npI3o0-tzCEn-MlWGVA,m
Baldiri Guilera,5,6,7_4,https://app.antropoloops.com/teatrelartesa/22af4897-6345-4063-8aee-c48554769961/clips/0becdcbc-b2a3-40db-9895-e61ab09f76b0,voz 2,Julen bien,"5,42",FALSE,"Demonia (feat. Ñengo Flow), Anuel AA",Anuel AA,Urbano latino,https://www.shazam.com/track/321879473/demonia-feat-%C3%B1engo-flow,https://is2-ssl.mzstatic.com/image/thumb/Music30/v4/c7/6c/9a/c76c9a12-79ec-2439-2446-1c3a5468e69f/5054960093324_cover.jpg/400x400cc.jpg,https://www.youtube.com//watch?v=6Oha-mUmyko&pp=ygUuQW51ZWwgQUEsRGVtb25pYSAoZmVhdC4gw5FlbmdvIEZsb3cpLCBBbnVlbCBBQQ%3D%3D,https://i.ytimg.com/vi/6Oha-mUmyko/hq720.jpg?sqp=-oaymwEjCOgCEMoBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLCkqEoWN21w4A0P0BmcuaHotlY42Q,m
